,ID,Name,Average User Rating,User Rating Count,Price,In-app Purchases,Size,Puzzle,Board,Entertainment,Action,Simulation,Card,Role Playing,Sports,Adventure,Word,Family,Casino,Casual,Business,Navigation,Lifestyle,Social Networking,Education,Reference,Utilities,Trivia,Health & Fitness,Books,Music,Racing
267,479454041,Chicken Revolution,4.5,8741.0,0.0,"0.99, 2.99, 5.99, 9.99, 29.99, 49.99",15937389.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,479720743,Mah Jongg Tiles Solitaire,4.5,1509.0,0.0,,36819968.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,480189064,Legendary Heroes offline MOBA,4.5,2939.0,0.0,"2.99, 29.99, 4.99, 9.99, 1.99, 4.99, 1.99, 0.99, 3.99, 4.99",284271616.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,480983124,Chessimo HD,4.5,1759.0,0.0,"7.99, 1.99, 2.99, 2.99, 2.99, 2.99, 3.99",24915968.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,481059077,Farmkill,4.5,2458.0,0.0,"0.99, 2.99, 4.99, 6.99, 9.99, 39.99",85577728.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,481934327,Mars Miner HD,4.5,4090.0,0.0,"0.99, 0.99, 0.99, 1.99, 3.99, 0.99, 5.99, 11.99",55431168.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,483011479,Kingdom Age,4.0,18267.0,0.0,"19.99, 9.99, 4.99, 79.99, 15.99, 14.99, 99.99, 7.99, 59.99, 49.99",128142336.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,483737492,Pandemic 2.5,4.5,13449.0,0.99,,12479917.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,484039314,"""King's Empire""",4.5,3576.0,0.0,"19.99, 9.99, 4.99, 1.99, 99.99, 0.99, 49.99, 1.99, 0.99",102119424.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,485650410,Sango Millionaire,4.5,1919.0,0.0,"0.99, 3.99, 2.99, 9.99, 19.99, 49.99",159378526.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,486147363,Mars Miner Universal,4.5,1454.0,1.99,"0.99, 0.99, 0.99, 1.99, 3.99, 5.99, 11.99",55619584.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,487024834,\u22c6Spider Solitaire+,5.0,7999.0,4.99,,270357504.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,487025819,\u22c6Spider Solitaire,4.5,210705.0,0.0,,293366784.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,489265199,Kingdom Rush HD,5.0,36212.0,0.0,"2.99, 2.99, 2.99, 4.99, 4.99, 9.99, 0.99, 0.99, 0.99, 4.99, 2.99, 2.99, 4.99, 2.99, 2.99",415674368.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,489463556,Hunters 2,4.5,2409.0,1.99,"6.99, 0.99, 19.99",264906752.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,490143425,PipeRoll 2 Ages HD,4.0,1146.0,0.99,"0.99, 0.99, 0.99",288645120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,490248104,Zombie Tower Shooting Defense,5.0,32964.0,0.0,"0.99, 1.99, 5.99, 9.99, 2.99, 14.99, 4.99, 9.99, 19.99, 9.99",26562560.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,490936265,AngerOfStick2: Intro,4.5,3148.0,0.0,"0.99, 2.99, 5.99, 9.99, 49.99, 29.99",8211491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,492285538,Tower Raiders 2 FREE,4.5,5160.0,0.0,"0.99, 1.99, 4.99, 9.99, 19.99",27417806.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,492670236,Crazy Tribes - Strategy MMO,4.5,1156.0,0.0,"0.99, 5.99, 11.99, 3.99, 8.99, 4.99, 19.99, 13.99, 9.99, 33.99",133327872.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,494473747,Lucky Stars HD - Pop All Twinkle Little Stars! \u6ee1\u5929\u661f,4.0,1100.0,0.0,"0.99, 0.99, 15.99, 0.99, 2.99, 1.99, 0.99, 1.99, 2.99, 2.99",22788096.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,495637457,Airport City,4.5,19146.0,0.0,"1.99, 1.99, 1.99, 9.99, 9.99, 1.99, 4.99, 9.99, 4.99, 9.99, 1.99, 9.99",298316800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,495958318,Warmongers,4.5,8046.0,0.0,"2.99, 0.99, 1.99, 6.99, 0.99, 1.99, 0.99, 1.99",689204224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,497788271,TETRIS\xae Premium for iPad,4.5,4273.0,2.99,"1.99, 4.99, 2.99, 29.99, 29.99, 99.99, 69.99",63093760.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,498812738,Street-food Tycoon Chef Fever: World Cook-ing Star,4.5,13713.0,0.0,"0.99, 3.99, 6.99, 9.99",54987776.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,498927138,Propel Man,4.5,5275.0,0.0,"1.99, 4.99, 14.99, 29.99, 2.99",55033856.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,500099330,"""King's Empire (Deluxe)""",4.5,6445.0,0.0,"19.99, 9.99, 99.99, 1.99, 4.99, 0.99, 49.99, 1.99, 0.99",91420672.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,500387023,"""Towers N' Trolls HD""",4.5,15906.0,0.0,"7.99, 1.99, 4.99, 2.99, 0.99, 9.99, 19.99, 29.99",318954496.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,503132420,Conceptis Pic-a-Pix,4.5,2299.0,0.0,"2.99, 2.99, 2.99, 4.99, 2.99, 3.99, 2.99, 2.99, 2.99, 4.99",15076352.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,503853677,Toy Defense \u2013 TD Strategy Game,4.5,34632.0,0.0,"4.99, 2.99, 0.99, 9.99, 19.99, 0.99, 0.99, 0.99, 0.99, 2.99",110595072.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,505037441,Dawn of the Dragons,4.5,2274.0,0.0,"19.99, 9.99, 4.99, 99.99, 49.99, 19.99, 99.99, 99.99, 19.99, 49.99",71395328.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,505184428,FlipPix Art - Zoo,4.5,3455.0,0.0,,31571968.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,505430082,Happy Chef HD,4.5,18543.0,0.0,"4.99, 2.99, 0.99",85374976.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,507105624,Terapets 2 - Monster Dragon Evolution,4.5,10408.0,0.0,"0.99, 3.99, 0.99, 5.99, 9.99, 1.99, 3.99, 19.99, 99.99, 49.99",169734144.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,507874482,Soctics League Multiplayer,4.5,1854.0,1.99,"0.99, 0.99, 1.99, 9.99, 4.99, 1.99, 0.99, 0.99, 4.99, 9.99",64327680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,507975944,"""King's Bounty Legions: Tactics""",4.5,4654.0,0.0,"9.99, 4.99, 9.99, 4.99, 24.99, 0.99, 24.99, 49.99, 0.99, 49.99",835738624.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,509458284,Heroes of Order & Chaos,4.5,35212.0,0.0,"1.99, 14.99, 6.99, 24.99, 12.99, 24.99, 0.99, 49.99, 7.99, 0.99",1689913344.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,510904491,ARMY VS ZOMBIE,4.5,1277.0,0.0,"3.99, 0.99, 1.99, 19.99, 9.99, 2.99, 4.99, 9.99, 19.99, 49.99",75799979.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,511244149,Pretty Pet Salon 2,4.0,1738.0,0.0,"0.99, 1.99, 3.99, 9.99, 19.99",16149222.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,511273608,RAD Soldiers,4.5,3100.0,0.0,"4.99, 9.99, 2.99, 3.99, 0.99, 0.99, 4.99, 2.99, 19.99, 3.99",248406016.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,512174884,Monster Village Farm,4.5,14698.0,0.0,"2.99, 4.99, 2.99, 9.99, 4.99, 19.99, 9.99, 24.99, 49.99, 19.99",182095872.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,512772066,Defender Chronicles II: Heroes of Athelia,4.5,3565.0,1.99,"0.99, 0.99, 1.99, 1.99, 2.99, 1.99, 1.99, 1.99, 0.99, 1.99",230290550.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,513228980,San Juan,4.5,3105.0,3.99,,127107072.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,514634235,"""Papa's Burgeria""",4.5,1659.0,2.99,"4.99, 0.99, 1.99, 0.99, 4.99, 1.99",50151424.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,515823385,AngerOfStick3,4.5,4374.0,0.0,"0.99, 2.99, 5.99, 9.99, 49.99, 29.99",44579840.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,516378985,Kingdom Rush,5.0,27408.0,0.0,"2.99, 2.99, 2.99, 4.99, 4.99, 0.99, 0.99, 9.99, 0.99, 4.99, 2.99, 4.99, 2.99, 2.99, 2.99",205219840.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,516508668,Slime vs. Mushroom2,4.5,1889.0,0.0,"0.99, 2.99, 4.99, 9.99, 19.99",12452838.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,516664481,Avenue Flo,4.0,1915.0,0.0,"4.99, 0.99",150327296.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,517685886,Le Havre (The Harbor),4.5,2321.0,4.99,3.99,202853376.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,517860442,MonTowers ~Legend of Summoners~,4.5,8528.0,0.0,"7.99, 0.99, 2.99, 1.99, 4.99, 24.99, 14.99, 49.99",238941820.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,520117759,Transport Empire,4.0,5089.0,0.0,"9.99, 4.99, 1.99, 6.99, 6.99, 1.99, 4.99, 29.99, 7.99, 9.99",134181888.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,521514229,Style Me Girl - Free 3D Fashion Dressup,4.5,39881.0,0.0,"0.99, 1.99, 4.99, 9.99, 24.99, 99.99, 49.99",147277824.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,521833787,Battle of the Bulge,4.5,1238.0,9.99,"3.99, 1.99, 1.99, 2.99",459378688.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,522314512,Chess Tiger,4.5,32356.0,0.0,,44116992.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,522314512,Chess Tiger,4.5,32356.0,0.0,,44116992.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,522314512,Chess Tiger,4.5,32356.0,0.0,,44116992.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,522314512,Chess Tiger,4.5,32356.0,0.0,,44116992.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,522551995,Jewel World Skull Edition,4.5,18211.0,0.0,"1.99, 0.99, 0.99, 4.99, 2.99, 0.99, 0.99, 2.99, 2.99, 0.99",68914176.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,523001403,Domino! - Multiplayer Dominoes,4.5,17031.0,0.0,4.99,170754048.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,523003209,Domino!,4.5,3593.0,4.99,,170680320.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,523660889,Total Domination - Reborn,4.0,5815.0,0.0,"19.99, 9.99, 4.99, 1.99, 99.99, 49.99, 9.99, 19.99, 7.99, 9.99",188746752.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,524019484,ArcherCat,4.5,10317.0,0.99,"0.99, 0.99, 1.99, 1.99, 4.99, 4.99, 9.99, 9.99",63436800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,525667519,World Conqueror 2,4.5,4337.0,0.0,"3.99, 19.99, 9.99, 0.99",232100864.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,525818839,Plague Inc.,4.5,205014.0,0.99,"1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 2.99, 7.99, 9.99, 2.99, 1.99, 0.99, 12.99, 1.99",118793216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,525986007,Toyzilla,4.5,4092.0,0.0,"0.99, 1.99, 3.99, 0.99, 9.99, 19.99",51093504.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,526287269,Battle Beach,3.5,6932.0,0.0,"4.99, 9.99, 19.99, 49.99, 99.99",72179712.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,526713081,World at Arms,4.5,16195.0,0.0,"24.99, 14.99, 6.99, 39.99, 1.99, 9.99, 4.99, 19.99, 99.99, 49.99, 49.99, 69.99, 39.99, 0.99",144242688.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,527358348,Fieldrunners 2,5.0,14626.0,2.99,"2.99, 8.99, 12.99, 19.99, 39.99, 99.99",91313152.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,527939715,Big Business: Economic & Strategy Game,4.5,28863.0,0.0,"19.99, 3.99, 9.99, 1.99, 4.99, 3.99, 14.99, 9.99, 19.99, 6.99",372800512.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,528857133,Star Gems,4.5,1326.0,0.0,,39708672.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,528919633,Seeds Pro - Minecraft Edition,4.5,12841.0,1.99,0.99,30577664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
338,529276087,"""Alice's Teacup Madness""",4.5,1081.0,0.0,"4.99, 0.99",57239060.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,529277662,Avenue Flo: Special Delivery,4.0,1213.0,0.0,"4.99, 0.99",155373568.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,529479190,Clash of Clans,4.5,3032734.0,0.0,"4.99, 9.99, 19.99, 0.99, 4.99, 0.99, 49.99, 99.99, 2.99, 4.99",161219584.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,529715090,Spider Solitaire Pro!,4.5,1175.0,2.99,,78678016.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,529829305,Total Conquest - Online combat and strategy,4.0,6599.0,0.0,"1.99, 4.99, 9.99, 19.99, 6.99, 49.99, 13.99, 11.99, 99.99, 9.99",98783232.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,529961657,Pocket Army,4.5,13633.0,0.0,"1.99, 0.99, 1.99, 4.99, 4.99, 9.99, 9.99, 24.99, 24.99, 49.99",119438336.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,531614832,European War 3 Free for iPad,4.5,1122.0,0.0,"0.99, 1.99, 9.99, 4.99",110874384.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,532024361,Warlords Classic Strategy,4.5,1374.0,4.99,"3.99, 2.99, 1.99, 0.99, 1.99",23669760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,532138534,Dragon Island Blue,5.0,9305.0,0.99,"1.99, 4.99, 9.99, 24.99, 49.99, 99.99",53772288.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,533414483,Cat War,4.5,1559.0,0.0,"0.99, 4.99, 9.99, 29.99, 19.99",20659038.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,534467188,Pawn Empire,4.0,1943.0,0.0,"1.99, 4.99, 1.99, 4.99, 9.99, 9.99, 19.99, 19.99, 49.99, 49.99",64589824.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
